'JSP400.standardized_stabilizer_quotient_not_compact' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.standardized_orbit_not_relatively_compact' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.irrational_ternary_orbit_not_relatively_compact' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.reduced_gram_lengths_sq_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.reduced_gram_lengths_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.reduced_qr_columns_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.integerVector_eq_zero_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.smul_integerVector_ne_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.compact_closure_latticesWithLowerBound' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.short_vector_of_noncompact_family' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.short_vectors_of_bounded_representatives' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.energy_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.energy_pos' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.coordinate_sq_le_energy' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.norm_le_sqrt_energy' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.integerVector_norm' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.finite_integer_energy_sublevel' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.integer_energy_lower_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.firstColumn_mul' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.lastInverseRow_mul' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.integerFlag_nonzero' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.potential_mul_eq_flag' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.exists_minimum_potential' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.exists_reduced_potential' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.columnShear_inv' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.firstColumn_columnShear' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.lastInverseRow_columnShear' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.potential_columnShear' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.IsPotentialMinimum.shear_minimum' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.swapFirst_inv' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.swapLast_inv' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.potential_swapFirst' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.energy_neg' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.potential_swapLast' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.column_ne_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.inverseRow_ne_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.IsPotentialMinimum.first_length' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.IsPotentialMinimum.second_area' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.inner3_self' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.inner3_comm' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.inner3_sub_right' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.inner3_smul_right' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.energy_add' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.energy_smul' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.energy_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.volume3_qr' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.volume3_second_reduce' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.volume3_columns' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.volume3_gram' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.gramOne_energy_pos' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.gram_volume' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.gramTwo_energy_pos' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.gramThree_energy_pos' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.gram_one_two_orthogonal' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.gram_one_three_orthogonal' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.gram_two_three_orthogonal' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.gram_energy_product' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.column_one_qr' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.column_two_qr' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.energy_column_one' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.inner3_add_right' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.columnShear_column_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.columnShear_column_one' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.columnShear_column_two' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.columnShear_gramOne' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.columnShear_mu21' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.columnShear_gramTwo' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.columnShear_mu31' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.gram_two_column_one' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.columnShear_mu32' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.columnShear_gramThree' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.exists_size_reduction' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.cross3_energy' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.cross3_smul_add_self' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.inverse_last_row_cross' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.inverse_middle_row_cross' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.lastInverseRow_energy_gram' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.inverse_middle_row_energy_gram' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.half_bound_sq' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.reduced_first_gram_inequality' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.reduced_second_gram_inequality' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.energy_column_two' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.norm_sq_le_energy' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.matrix_norm_bound_of_reduced' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.Mahler.bounded_reduced_representatives' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.arbitrarily_short_vectors' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.integer_small_values' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.positive_statement' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.erdos_496' depends on axioms: [propext, Classical.choice, Quot.sound]
'JSP400.erdos_496_large_denominator' depends on axioms: [propext, Classical.choice, Quot.sound]
